myosd_id,label,place_name,start_lat,start_lon,River_basin_Sea
637,MYOSD637_2016-06_1,"Berlin, Nordhafen, Spandau",52.55537497,13.21597447,Elbe
638,MYOSD638_2016-06_1,"neuk_llner schifffahrtskanal, Berlin Ecke Elbestra_e",52.48697151,13.44052884,Elbe
642,MYOSD642_2016-06_1,"Wildeshausen, Hunte",53.00067498,8.300748663,Weser
643,MYOSD643_2016-06_1,"Prerow, Strandwanderweg, H_he Strandzugang 34",54.47349355,12.50018105,Baltic Sea
644,MYOSD644_2016-06_1,"Berlin, stralau- Spree",52.496267,13.47225,Elbe
645,MYOSD645_2016-06_1,"Bremen, Steg an der Weserpromenade N_he Strasse Fangturm",53.0788583,8.79639269,Weser
647,MYOSD647_2016-06_1,"Travenbr•À_ck, Trave",53.82704019,10.3358849,Schlei/Trave
649,MYOSD649_2016-06_1,"Bremen, Weser, Haven",53.118955,8.73302,Weser
652,MYOSD652_2016-06_1,Cottbus (Spree),51.7628576,14.341562,Elbe
653,MYOSD653_2016-06_1,"Bremen-Blumenthal, R_nnebecker Hafen",53.217672,8.498342,Weser
654,MYOSD654_2016-06_1,Nordstrandischmoor,54.550117,8.798233,North Sea
655,MYOSD655_2016-06_1,Pellworm,54.494339,8.66903,North Sea
661,MYOSD661_2016-06_1,Greifswalder Bodden,54.212333,13.493833,Baltic Sea
663,MYOSD663_2016-06_1,"Niendorf, Ostsee",53.99483813,10.81719466,Baltic Sea
666,MYOSD666_2016-06_1,Nordsee S•À_dstrand Wilhelmshaven,53.511,8.135,North Sea
668,MYOSD668_2016-06_1,Seebr•À_cke Gr•À_nstrand Travem•À_nde,53.969976,10.88312899,Baltic Sea
670,MYOSD670_2016-06_1,"Heimbruch, Pippensen, Buxtehude",53.439517,9.673611,Elbe
672,MYOSD672_2016-06_1,"Hamburg, Elbe",53.544821,9.972386,Elbe
673,MYOSD673_2016-06_1,"Weende, G_ttingen, Niedersachsen - Leine",51.572006,9.9157579,Weser
674,MYOSD674_2016-06_1,"Glauchau, Zwickauer Mulde",50.8154685,12.515454,Elbe
676,MYOSD676_2016-06_1,Bardowick bei L•À_neburg,53.2999,10.398,Elbe
678,MYOSD678_2016-06_1,"Timmendorf, Ostseetherme",54.0523131,10.7537596,Baltic Sea
679,MYOSD679_2016-06_1,Zato? Dolna/ Oder,53.016732,14.280668,Oder
680,MYOSD680_2016-06_1,Westmohlenfeuer Warnem•À_nde,54.186574,12.087353,Baltic Sea
681,MYOSD681_2016-06_1,"M•À_ndung M•À_hlenflie_, Ostsee",54.146217,11.869183,Warnow/Peene
682,MYOSD682_2016-06_1,Haaler Au,54.18390386,9.503915262,Eider
683,MYOSD683_2016-06_1,"Heidkate, Ostsee",54.43451836,10.31479471,Baltic Sea
689,MYOSD689_2016-06_1,Tollense,53.564064,13.236067,Warnow/Peene
690,MYOSD690_2016-06_1,Warnowufer,54.09790722,12.138578,Warnow/Peene
694,MYOSD694_2016-06_1,"G_ttingen, Leine",51.53113327,9.9208853,Weser
696,MYOSD696_2016-06_1,"Hamburg,Alster",53.560679,10.012407,Elbe
697,MYOSD697_2016-06_1,"T_nning, N_he Spielplatz",54.312184,8.949155,Eider
698,MYOSD698_2016-06_1,Hamburg Finkenwerder,53.5426082,9.85652253,Elbe
699,MYOSD699_2016-06_1,Burg (bei Magdeburg) Elbe-Havel-Kanal/ Ihle,52.27005,11.863688,Elbe
700,MYOSD700_2016-06_1,"Flensb•À_rger F_rde, Innen Hafen",54.79032161,9.437233982,Baltic Sea
701,MYOSD701_2016-06_1,Flensburg F_rde,54.8135949,9.4318419,Baltic Sea
703,MYOSD703_2016-06_1,"Berlin,Spree",52.45314538,13.55541799,Elbe
704,MYOSD704_2016-06_1,"Mielkendorf, Eider",54.28599974,10.03743598,Eider
705,MYOSD705_2016-06_1,"Surendorf, Ostsee",54.480517,10.072717,Baltic Sea
706,MYOSD706_2016-06_1,Greifswalder Bodden / Ostsee,54.237333,13.303333,Baltic Sea
707,MYOSD707_2016-06_1,Ribnitz-Damgarten Hafen,54.2451626,12.43324901,Baltic Sea
708,MYOSD708_2016-06_1,"Warendorf, Ems",51.95942689,7.980956677,Ems
709,MYOSD709_2016-06_1,"Teltow Kanal, Zufluss zum Machnower See",52.3985093,13.2233178,Elbe/Lake
710,MYOSD710_2016-06_1,"Altenbruch-Cuxhaven, Elbe",53.83572043,8.782336009,North Sea
711,MYOSD711_2016-06_1,Neustadt in Holstein / NSV Hafen,54.0944154,10.8149228,Baltic Sea
712,MYOSD712_2016-06_1,Breezes Bodden,54.55515,13.244017,Baltic Sea
713,MYOSD713_2016-06_1,Hamburg-Hafengebiet,53.54465,9.9718,Elbe
714,MYOSD714_2016-06_1,"Kiel, H_rn",54.2899274,10.086,Eider
715,MYOSD715_2016-06_1,"Kiel, Kielline",54.32970237,10.14928357,Baltic Sea
717,MYOSD717_2016-06_1,"Mielkendorf , Eider",54.28825703,10.05815496,Eider
718,MYOSD718_2016-06_1,"Kiel Drachenseeabfuss, Speckenbeker AU",54.2932061,10.0926552,Eider
719,MYOSD719_2016-06_1,"H_rnum/Sylt, Nordsee",54.7671538,8.2816205,North Sea
720,MYOSD720_2016-06_1,"Nord-Ostsee-Kanal, Zufluss Loewe",54.35880992,10.05619564,Schlei/Trave
721,MYOSD721_2016-06_1,"M_nkeberg, Strand, Stubenrauchstra_e",54.351429,10.1775188,Baltic Sea
722,MYOSD722_2016-06_1,"Heidkate, Strand , Ostsee",54.435196,10.312532,Baltic Sea
723,MYOSD723_2016-06_1,Meerwasserprobe Strand; Kl_rwerk Kiel-B•À_lk,54.455615,10.194725,Baltic Sea
724,MYOSD724_2016-06_1,Zum Kleinen D_nholm,54.30451053,13.11676903,Baltic Sea
725,MYOSD725_2016-06_1,"Kiel, Kiellinie",54.329568,10.149425,Baltic Sea
726,MYOSD726_2016-06_1,"Fulda, Fulda",50.56123899,9.660291045,Weser
727,MYOSD727_2016-06_1,"L•À_tkenwisch, Elbe",53.04056533,11.572467,Elbe
728,MYOSD728_2016-06_1,Flensburg/ Solilt•À_de,54.8228256,9.491227,Baltic Sea
730,MYOSD730_2016-06_1,Ostsee,54.838268,9.52559,Baltic Sea
734,MYOSD734_2016-06_1,Eider am Schulensee,54.2899254,10.0887358,Eider
736,MYOSD736_2016-06_1,"Heidem•À_hle, Dresdner Heide, Elbe",51.06332249,13.77717666,Elbe
738,MYOSD738_2016-06_1,"Saale, Halle-Trotha",51.509736,11.954922,Elbe
740,MYOSD740_2016-06_1,Wendtorf Grenze zu Wisch; Ostsee,54.431023,10.297541,Baltic Sea
741,MYOSD741_2016-06_1,"NOK( Nord-Ostsee-Kanal), Sehestedt",54.3627496,9.81680729,Eider
742,MYOSD742_2016-06_1,Heidkate,54.435271,10.314101,Baltic Sea
745,MYOSD745_2016-06_1,"Wardenburg H_he Tillysee, Hunte",53.1071464,8.1874702,Weser
746,MYOSD746_2016-06_1,"Wesselburenerkoog, Eider",54.267222,8.857778,Eider
747,MYOSD747_2016-06_1,Stichkanal Osnabr•À_ck (zwischen Gl•À_ckaufstra_e und Die Eversburg),52.31077883,7.999846834,Ems
748,MYOSD748_2016-06_1,"Kiel, Kiellinie",54.32970237,10.14928353,Baltic Sea
749,MYOSD749_2016-06_1,Dranske/ Ostsee,54.622933,13.222233,Baltic Sea
750,MYOSD750_2016-06_1,"Eckernf_rde, Bucht",54.44851716,9.86367749,Baltic Sea
751,MYOSD751_2016-06_1,Juist,53.67371867,6.992317066,North Sea
752,MYOSD752_2016-06_1,Vareler Hafen,53.41,8.188889,Weser
753,MYOSD753_2016-06_1,"Weyhe, Weser vor dem Wieltsee",53.01126656,8.908956908,Weser
755,MYOSD755_2016-06_1,"Holnis, westlich der Infoh•À_tte",54.87002,9.585148,Baltic Sea
756,MYOSD756_2016-06_1,"Brunsb•À_ttel, _stliches Braake-Ufer, N_he Freibad",53.895298,9.126912,Elbe
757,MYOSD757_2016-06_1,"Fehmarn, Wallnau n_rdlich zum Kanal am NSG Wallnau",54.478933,11.010883,Baltic Sea
760,MYOSD760_2016-06_1,Nord-Ostee-Kanal gegen•À_ber Zufluss Felmer Au,54.35441712,10.00674454,Eider
761,MYOSD761_2016-06_1,"Kiel, Kiellinie",54.32970237,10.14928353,Baltic Sea
762,MYOSD762_2016-06_1,"Gr_nzin,  (Havel)",53.408787,12.907126,Elbe
765,MYOSD765_2016-06_1,"Landwehr, Nord-Ostsee-Kanal",54.34555253,9.983373928,Eider
766,MYOSD766_2016-06_1,Havelquelle,53.447822,12.95405,Elbe
767,MYOSD767_2016-06_1,"Negernb_tel, Faule Trave",53.98420328,10.25885034,Schlei/Trave
770,MYOSD770_2016-06_1,"Wilhelmshaven, Verl_ngerung der Stra_e zwischen dem Gro_en Haven und dem Banter See",53.5115681,8.13495612,North Sea
771,MYOSD771_2016-06_1,Rabeninselbr•À_cke Schlenkerweg/ Saale,51.45962797,11.94590184,Elbe
772,MYOSD772_2016-06_1,"Tura, Lesum, Bremen",53.164167,8.690833,Weser
777,MYOSD777_2016-06_1,"Berlin, Pankow",52.570994,13.398374,Elbe
778,MYOSD778_2016-06_1,"T_nning, Eiderkaje, Eider",54.31401171,8.948055217,Eider
779,MYOSD779_2016-06_1,"Kiel, Kiellinie",54.32982987,10.1492604,Baltic Sea
781,MYOSD781_2016-06_1,Gl•À_cksburgbadestram (Ostsee),54.841011,9.529458,Baltic Sea
782,MYOSD782_2016-06_1,Schwentine (N_he Scharberg),54.32806905,10.1857642,Schlei/Trave
784,MYOSD784_2016-06_1,"Hooge, n_rdlich Backenswarft am Anleger",54.57823843,8.556910408,North Sea
786,MYOSD786_2016-06_1,"Baltrum, Nordsee",53.7210716,7.36141,North Sea
787,MYOSD787_2016-06_1,Ems,51.83289988,8.57391275,Ems
788,MYOSD788_2016-06_1,Dangast Kurhausstrand,53.44695973,8.110198332,North Sea
789,MYOSD789_2016-06_1,"Hamburg, Au_enalster",53.563251,10.015384,Elbe
790,MYOSD790_2016-06_1,Weser,51.975385,9.51623,Weser
792,MYOSD792_2016-06_1,Dipperz,50.550413,9.794076,Weser
794,MYOSD794_2016-06_1,"Friedland, Leine",51.41572037,9.922761762,Weser
795,MYOSD795_2016-06_1,"Berlin, Spree",52.519002,13.402526,Elbe
796,MYOSD796_2016-06_1,Havelchaussee,52.45568478,13.18808393,Elbe
798,MYOSD798_2016-06_1,"Bieberstein, Bobritzsch",51.01977996,13.3416047,Elbe
799,MYOSD799_2016-06_1,"G_ttingen, Leine",51.56572931,9.909541941,Weser
800,MYOSD800_2016-06_1,"N•À_st, N•À_st",50.6597823,9.76168659,Weser
802,MYOSD802_2016-06_1,"Gartz (Oder), Gartzer Schrey",53.2322806,14.417203,Oder
803,MYOSD803_2016-06_1,Stadtbr•À_cke Schwedt,53.05383016,14.28961337,Oder
805,MYOSD805_2016-06_1,"Berlin, Mitte, Spreeufer Schiffbauerdamm, gegen•À_ber Nr. 15",52.52006998,13.38338856,Elbe
806,MYOSD806_2016-06_1,"Criewen, Hohensaaten-Friedrichsthaler Wasserstra_e",53.01032867,14.22370495,Oder
807,MYOSD807_2016-06_1,"Freiberger Mulde, Tuttendort/Condradsdorf",50.941308,13.368775,Elbe
808,MYOSD808_2016-06_1,St•À_tzkow Vorwerk,52.99219878,14.17577446,Oder
809,MYOSD809_2016-06_1,Kratzburg: K_belicksee- Camping Privatsteg,53.416258,12.953571,Elbe
810,MYOSD810_2016-06_1,"Gartz, Oder, Westoder",53.206345,14.390552,Oder
811,MYOSD811_2016-06_1,"Freiberger Mulde, bei Gro_schirma, Sachsen",50.97445,13.31585,Elbe
815,MYOSD815_2016-06_1,"Strand Stein, Ostsee",54.41819156,10.26545621,Baltic Sea
817,MYOSD817_2016-06_1,"Leipzig, Wei_e Elster",51.33484717,12.3485215,Elbe
818,MYOSD818_2016-06_1,"List, Erlebniszentrum Naturgewalten",55.01936721,8.43945225,North Sea
819,MYOSD819_2016-06_1,"Schwedt, Oderbr•À_cke",53.0335051,14.3112071,Oder
820,MYOSD820_2016-06_1,"Schillig, Nordsee",53.70242815,8.0312915,North Sea
821,MYOSD821_2016-06_1,Alster,53.581035,10.090263,Elbe
822,MYOSD822_2016-06_1,"Berlin, Havel",52.43542411,13.16582277,Elbe
823,MYOSD823_2016-06_1,"Warnow, M•À_hlendamm",54.085664,12.152089,Warnow/Peene
824,MYOSD824_2016-06_1,Sch_pfwerk Schwedt,53.04649868,14.27345951,Oder
825,MYOSD825_2016-06_1,Tollensesee M•À_ndung 2 B_che,53.550373,13.246787,Warnow/Peene
826,MYOSD826_2016-06_1,"Boltenhagen Redewisch, Ostsee",53.998556,11.191636,Baltic Sea
828,MYOSD828_2016-06_1,"Diekskiel, Nordsee",53.486233,7.027123,North Sea
829,MYOSD829_2016-06_1,"Hafen Alt Glowe, Gro_er Jasmunder Bodden",54.553333,13.484017,Baltic Sea
830,MYOSD830_2016-06_1,Aktive Beach Warnem•À_nde,54.181319,12.077418,Baltic Sea
832,MYOSD832_2016-06_1,"Stralsund/Drigge, Fahrrinne",54.2625,13.215,Baltic Sea
833,MYOSD833_2016-06_1,Tarnewitz Boltenhagen,53.97473,11.24174,Baltic Sea
835,MYOSD835_2016-06_1,"Insel Poel, Ostsee",53.9988435,11.3809589,Baltic Sea
836,MYOSD836_2016-06_1,Hase in Osnabr•À_ck,52.2718578,8.0556581,Ems
837,MYOSD837_2016-06_1,"L•À_beck, Trave",53.90548,10.715334,Schlei/Trave
838,MYOSD838_2016-06_1,"Stadthafen, Warnowufer, Rostock",54.09470969,12.11087929,Warnow/Peene
840,MYOSD840_2016-06_1,Suchsdorf Weiche Kanal,54.360446,10.064477,Schlei/Trave
843,MYOSD843_2016-06_1,"Berlin-K_penick, Spree",52.447005,13.579885,Elbe
844,MYOSD844_2016-06_1,"Imsum, Weserm•À_ndung, Nordsee",53.614125,8.5143,North Sea
845,MYOSD845_2016-06_1,"Helgoland, D•À_ne, Golfteich",54.18464,7.912731,North Sea/Lake
846,MYOSD846_2016-06_1,"Weser, Alte Luneeinm•À_ndung",53.51017566,8.5612832,Weser
848,MYOSD848_2016-06_1,"Wannsee, Grunewald, Berlin",52.501008,13.20803,Elbe
851,MYOSD851_2016-06_1,Untere Oberhavelstrasse,52.44255699,13.02578967,Elbe
852,MYOSD852_2016-06_1,"Tylsen, Dumme",52.819247,11.027494,Elbe
853,MYOSD853_2016-06_1,Museumshafen Greifswald,54.099669,13.383634,Warnow/Peene
855,MYOSD855_2016-06_1,"Hunte, Hundsm•À_hlen",53.11932,8.204557,Weser
862,MYOSD862_2016-06_1,"Weissenfels, Saale",51.2025,11.96916667,Elbe
864,MYOSD864_2016-06_1,Mucka,51.313431,14.703437,Elbe
866,MYOSD866_2016-06_1,"Krautsand, Elbe",53.7383227,9.4013484,Elbe
867,MYOSD867_2016-06_1,"Emscher, Oberhausen",51.4932,6.859485,Rhine
868,MYOSD898_2016-06_1,"Berlin, Spree",52.529304,13.276658,Elbe
872,MYOSD872_2016-06_1,"Ostsee, Lohme",54.58476667,13.60943333,Baltic Sea
875,MYOSD875_2016-06_1,Neust_dter Bucht,54.525,10.4914,Baltic Sea
876,MYOSD876_2016-06_1,DEK Amelsb•À_ren,51.888525,7.606655556,Ems
877,MYOSD877_2016-06_1,"B•À_sum, Nordsee",54.1244784,8.848141,North Sea
878,MYOSD878_2016-06_1,B•À_sum Perlebucht,54.13575344,8.84037641,North Sea
879,MYOSD879_2016-06_1,"Werdersee, Bremen",53.06352211,8.838101579,Weser
880,MYOSD880_2016-06_1,"Nieste, Zufluss zur Fulda",51.31250905,9.560594559,Weser
881,MYOSD881_2016-06_1,"Varel-Dangast, Jadebusen",53.445175,8.107092,Weser
882,MYOSD882_2016-06_1,Strand Ahrenshoop,54.386349,12.427381,Baltic Sea
883,MYOSD883_2016-06_1,Boddenufer Ahrenshoop,54.3682145,12.41756826,Baltic Sea
884,MYOSD884_2016-06_1,"Augustusbr•À_cke, Dresden",51.05658333,13.73883333,Elbe
885,MYOSD885_2016-06_1,"Bremen, Weser",53.09671794,8.761626371,Weser
886,MYOSD886_2016-06_1,"Bremen, Weser",53.058262,8.830004,Weser
887,MYOSD887_2016-06_1,"Borkum, Hafenbecken, Nordsee",53.56221667,6.747333333,North Sea
888,MYOSD888_2016-06_1,"Hennigsdorf, Havel",52.61380556,13.20530556,Elbe
890,MYOSD890_2016-06_1,"Nordstrand, Strucklahnungsh_rn, F_hranleger",54.04393333,8.8566,North Sea
891,MYOSD891_2016-06_1,"Sylt, Morsum, Dikwai, s•À_dl. Katrevel",54.84757982,8.410487724,North Sea
892,MYOSD892_2016-06_1,"Martinianleger, Weser, Bremen",53.07413889,8.804194444,Weser
893,MYOSD893_2016-06_1,"Treene, S•À_derh_ft, NATO-Br•À_cke",54.3734,9.25635,Eider
894,MYOSD894_2016-06_1,SW Sylt Keitum,54.87626692,8.36382726,North Sea
895,MYOSD895_2016-06_1,"Sylt, List, vor Alfred-Wegner-Institut",55.022215,8.4408552,North Sea
896,MYOSD896_2016-06_1,"Weser, Schlachte, nah an der B•À_rgermeister-Schmidt-Br•À_cke",53.077474,8.799843,Weser
899,MYOSD899_2016-06_1,"Schleswig, Schlei, N_he Stadtpark K_nigswiesen",54.51147235,9.565703487,Baltic Sea
900,MYOSD900_2016-06_1,"Oldenburg, Am Stau, alter Kran",53.14041667,8.220611111,Weser
901,MYOSD901_2016-06_1,"Helgoland D•À_ne, Anleger D•À_nenf_hre",54.182468,7.90612,North Sea
902,MYOSD902_2016-06_1,"Ostsee, NW Hiddensee, Station 09",54.623333,13.028333,Baltic Sea
903,MYOSD903_2016-06_1,"Wagenfeld-Str_hen, Tierpark, Gro_e Aue",52.53345537,8.69274698,Weser
904,MYOSD904_2016-06_1,Seebr•À_cke Binz,54.40229951,13.61541465,Baltic Sea
905,MYOSD905_2016-06_1,Kalfamer Strand,53.687944,7.052194,North Sea
908,MYOSD908_2016-06_1,"Saale, Kajakanlegestelle nach der Br•À_cke in Z_llnitz",50.966919,11.634617,Elbe
911,MYOSD911_2016-06_1,"Spree, Berlin",52.4761018,13.4947708,Elbe
912,MYOSD912_2016-06_1,Wei_enfels Saale,51.218056,11.988056,Elbe
913,MYOSD913_2016-06_1,"Borkum, Hoge H_rn",53.60775,6.803567,North Sea
914,MYOSD914_2016-06_1,"Leine, G_ttingen",51.538665,9.920241,Weser
915,MYOSD915_2016-06_1,"Jan-Reiners-Wanderweg, Naturschutzgebiet Untere W•À_mme",53.1337789,8.8941746,Weser
916,MYOSD916_2016-06_1,"Berlin, Panke",52.58344,13.42895,Elbe
917,MYOSD917_2016-06_1,L•À_beck Trave,53.843657,10.646106,Schlei/Trave
918,MYOSD918_2016-06_1,Spree bei Halbendorf,51.299243,14.557148,Elbe
920,MYOSD920_2016-06_1,"Harrier Sand, Weser",53.333233,8.498033,Weser
921,MYOSD921_2016-06_1,"Wittenberger Strand, Elbe",53.56376,9.754188,Elbe
922,MYOSD922_2016-06_1,M•À_nstersche Aa,51.961954,7.553052,Ems
923,MYOSD923_2016-06_1,M•À_ndung Jade/Wapel in Jadebusen,53.445163,8.106984,Weser
924,MYOSD924_2016-06_1,Haarenbiederengung Oldenburg,53.144985,8.178327,Weser
925,MYOSD925_2016-06_1,Leine Niedernjesa,51.476309,9.921944,Weser
926,MYOSD926_2016-06_1,"G_ttingen, Grone",51.534896,9.903915,Weser
927,MYOSD927_2016-06_1,Diekmannshausen Jadebusen,53.3881277,8.2047682,Weser
930,MYOSD930_2016-06_1,"Oberhammelwarden, Weser",53.277111,8.483667,Weser
931,MYOSD931_2016-06_1,"G_ttingen, Leine Wehr",51.5105968,9.9226995,Weser
932,MYOSD932_2016-06_1,"Ostsee, Schilksee, Kiel",54.42677,10.171904,Baltic Sea
933,MYOSD933_2016-06_1,26931 Elsfleth / Oberhammelwarden,53.27743901,8.483498795,Weser
934,MYOSD934_2016-06_1,"Wr_hm_nnerpark, Berlin-Spandau",52.541627,13.208101,Elbe
935,MYOSD935_2016-06_1,"Priwall, Ostsee, L•À_beck",53.95813328,10.89231393,Baltic Sea
936,MYOSD936_2016-06_1,"Baltrum, Nordsee",53.7329133,7.3802633,North Sea
937,MYOSD937_2016-06_1,Ems,53.06093,7.281581,Ems
938,MYOSD938_2016-06_1,"Berlin, Langer See",52.39077,13.641925,Elbe
941,MYOSD941_2016-06_1,"G_ttingen, Leine",51.509814,9.922711,Weser
942,MYOSD942_2016-06_1,"Saale, Wettin",51.581897,11.810989,Elbe
943,MYOSD943_2016-06_1,"Westoverledingen, Leda",53.215306,7.426556,Ems
944,MYOSD944_2016-06_1,"Erkner, D_meritzsee",52.422778,13.733889,Elbe/Lake
945,MYOSD945_2016-06_1,"Langeoog, Nordsee",53.75246,7.47596,North Sea
946,MYOSD946_2016-06_1,"Sch_nberger Au, Kalifornien",54.42696967,10.38349628,Schlei/Trave
947,MYOSD947_2016-06_1,"L•À_tzel, L•À_tzelbach",50.965795,8.175966,Weser
948,MYOSD948_2016-06_1,"Celle , Aller",52.6277479,10.0787976,Weser
950,MYOSD950_2016-06_1,"Wedel, Strand, Elbe",53.568379,9.7061415,Elbe
952,MYOSD952_2016-06_1,"Berlin, Wannsee, Havel",52.429521,13.182342,Elbe
953,MYOSD953_2016-06_1,"Trebel, Nehringen",53.99604899,12.82924636,Warnow/Peene
955,MYOSD955_2016-06_1,"Braunschweig, Oker (BS_A2)",52.27684,10.51237,Weser
956,MYOSD956_2016-06_1,"Braunschweig, Oker (BS_WK3)",52.27004,10.51501,Weser
957,MYOSD957_2016-06_1,"Werdersee, Bremen",53.06753076,8.821873879,Weser
962,MYOSD962_2016-06_1,"Fehmarn, Ostsee Bucht",54.446667,11.004667,Baltic Sea
963,MYOSD963_2016-06_1,"Norderney, Nordstrand",53.723654,7.265955,North Sea
965,MYOSD965_2016-06_1,"Berlin, Wuhle",52.47833,13.56444,Elbe
966,MYOSD966_2016-06_1,"Wittenberge, Am F_hrmann",52.99028322,11.74247738,Elbe
967,MYOSD967_2016-06_1,Gr•À_newalddstra_e. Mittelriede Br•À_cke,52.27624711,10.55715208,Weser
968,MYOSD968_2016-06_1,"Lune, Ort Loxstedt-Nesse",53.4561795,8.60390873,Weser
970,MYOSD970_2016-06_1,"Braunschweig, Oker (BS_OK_1)",52.25805,10.530446,Weser
971,MYOSD971_2016-06_1,Nordstrand Helgoland,54.187778,7.879444,North Sea
972,MYOSD972_2016-06_1,"Amrum, Nebel Oststrand",54.648883,8.363317,North Sea
973,MYOSD973_2016-06_1,"Warnowufer, Rostock",54.0943741,12.12150209,Warnow/Peene
974,MYOSD974_2016-06_1,"Berlin, Spree, Andreas Schule 1",52.5017443,13.4480373,Elbe
975,MYOSD975_2016-06_1,Nds,52.505289,10.410297,Weser
976,MYOSD976_2016-06_1,"Braunschweig, Oker (BS_E2)",52.24917,10.52475607,Weser
979,MYOSD979_2016-06_1,"Elbe Magdeburg, Anleger Herrenkrugsteg",52.154114,11.674697,Elbe
981,MYOSD981_2016-06_1,"Sylt, Kampen, Rotes Kliff",54.95348434,8.32416166,North Sea
982,MYOSD982_2016-06_1,"Bremen, Weser",53.16928747,8.61971032,Weser
983,MYOSD983_2016-06_1,"Brandenburg, Spree",52.3898066,13.7678016,Elbe
984,MYOSD984_2016-06_1,"Berlin, Panke",52.57040758,13.39358833,Elbe
985,MYOSD985_2016-06_1,"Hafen, Spiekeroog",53.764273,7.695924,North Sea
986,MYOSD986_2016-06_1,"Rheda-Wiedenbr•À_ck, Ems",51.8502179,8.2985696,Ems
987,MYOSD987_2016-06_1,"Birkenwerder, Briese",52.687237,13.267585,Elbe
988,MYOSD988_2016-06_1,"Museumshafen, B•À_sum",54.12778264,8.85769148,North Sea
991,MYOSD991_2016-06_1,"Braunschweig, Oker (BS_WK1)",52.257245,10.520367,Weser
994,MYOSD994_2016-06_1,Bille,53.604172,10.438212,Elbe
997,MYOSD997_2016-06_1,"Wilhelmshaven, Nassauhafen",53.514483,8.15149,North Sea
999,MYOSD999_2016-06_1,"Hooge, S•À_derdeich Hanswarft",54.55863076,8.544698178,North Sea
1000,MYOSD1000_2016-06_1,"Dresden - Johannstadt, Elbe",51.06237831,13.76933715,Elbe
