myosd_id,label,place_name,start_lat,start_lon,River_basin_Sea
1002,MYOSD1002_2016-06_1,"Hamburg, Elbe",53.4733681,10.0072382,Elbe
1003,MYOSD1003_2016-06_1,"Saalfeld/Saale, G_ritzwehr",50.66198,11.36157,Elbe
1004,MYOSD1004_2016-06_1,Marina Hafelbaude,52.68457174,13.24496269,Elbe
1005,MYOSD1005_2016-06_1,"Speicherbecken, Leyh_rn",53.536038,7.038782,North Sea
1007,MYOSD1007_2016-06_1,Greifswalder Oie,54.24423,13.90919,Baltic Sea
1008,MYOSD1008_2016-06_1,Watt am Dyksterkrug,53.477181,7.025948,North Sea
1009,MYOSD1009_2016-06_1,"Barther Bodden, Gro_e Grabow",54.39337329,12.87930761,Baltic Sea
1010,MYOSD1010_2016-06_1,Badestelle Hedwigenkoog,54.180833,8.801111,North Sea
1011,MYOSD1011_2016-06_1,"Hase, Osnabr•À_ck",52.28943554,8.03013674,Ems
1013,MYOSD1013_2016-06_1,M•À_hlenau,54.35061133,10.46860696,Schlei/Trave
1015,MYOSD1015_2016-06_1,"Stralauer Alle 1, Berlin",52.50183,13.447959,Elbe
1016,MYOSD1016_2016-06_1,"Wilhelmshavener Hundestrand, Nordsee",53.51492867,8.154701544,North Sea
1017,MYOSD1017_2016-06_1,"Beesten, Gro_e Aa",52.4412828,7.5038332,Ems
1019,MYOSD1019_2016-06_1,"Oste, Bremerv_rde",53.471383,9.14265,Elbe
1021,MYOSD1021_2016-06_1,Sellin Seebr•À_cke,54.38434449,13.70035885,Baltic Sea
1022,MYOSD1022_2016-06_1,"Peene, Meyenkrebs",53.916418,13.03446257,Warnow/Peene
1023,MYOSD1023_2016-06_1,Zeltplatz Freesenbruch,54.44280796,12.65921322,Baltic Sea
1024,MYOSD1024_2016-06_1,"Schlachte, Bremen",53.08087,8.78994,Weser
1027,MYOSD1027_2016-06_1,Spree,52.581125,13.2739747,Elbe/Lake
1028,MYOSD1028_2016-06_1,"Nuthe, saarmund",52.32142576,13.13143985,Elbe
1029,MYOSD1029_2016-06_1,"Langeoog, Hauptstrand",53.751624,7.470864,North Sea
1031,MYOSD1031_2016-06_1,"Amrum, Strand, Nebel",54.647329,8.318435,North Sea
1032,MYOSD1032_2016-06_1,Elbe,53.5441963,9.9119226,Elbe
1033,MYOSD1033_2016-06_1,"Langeoog, Seedechsiel",53.741317,7.50481,North Sea
1034,MYOSD1034_2016-06_1,"Griebnitzsee, Berlin",52.3985702,13.1348094,Elbe
1035,MYOSD1035_2016-06_1,"Berlin, St_lpchensee",52.4094028,13.1388594,Elbe
1036,MYOSD1036_2016-06_1,Dedesdorf,53.443233,8.498217,Weser
1037,MYOSD1037_2016-06_1,"Oldenburg, Hunte-Wasserkraftwerk",53.12537,8.2134,Weser
1038,MYOSD1038_2016-06_1,"Huntebr•À_ck, Hunte",53.20051,8.44778,Weser
1039,MYOSD1039_2016-06_1,"T_nning, Eider",54.31437045,8.9439392,Eider
1041,MYOSD1041_2016-06_1,"L_ningen, Hase",52.7235027,7.7229472,Ems
1042,MYOSD1042_2016-06_1,"Leine, Hagenweg, G_ttingen",51.5488483,9.9178185,Weser
1043,MYOSD1043_2016-06_1,"Geestem•À_ndung, Bremerhaven",53.5341122,8.58400167,Weser
1044,MYOSD1044_2016-06_1,Oker,52.286545,10.507399,Weser
1045,MYOSD1045_2016-06_1,Ansteuerung Libben,54.58772,13.17419,Baltic Sea
1047,MYOSD1047_2016-06_1,"Osnabr•À_ck, Zum D•À_tekolk",52.2453994,8.0062048,Ems
1048,MYOSD1048_2016-06_1,"G_ttingen, Leine",51.54193825,9.91997568,Weser
1049,MYOSD1049_2016-06_1,"Eckernf_rde, Ostsee",54.45034336,9.8580263,Baltic Sea
1052,MYOSD1052_2016-06_1,Falkenstein Strand,54.39792,10.19061,Baltic Sea
1053,MYOSD1053_2016-06_1,Saale,51.49407,11.94492876,Elbe
1054,MYOSD1054_2016-06_1,"Wremen, Nordsee",53.6456641,8.492500623,North Sea
1055,MYOSD1055_2016-06_1,Wedel Elbe,53.568246,9.702692,Elbe
1057,MYOSD1057_2016-06_1,"Wuhle, unter der S-Bahn an der Br•À_cke (S-Bhf-Berlin-K_penick) str,",52.459519,13.576477,Elbe
1058,MYOSD1058_2016-06_1,Wallstra_e Berlin,52.5142709,13.4134401,Elbe
1059,MYOSD1059_2016-06_1,Neuwarper See,53.70510663,14.26583164,Baltic Sea
1060,MYOSD1060_2016-06_1,"Wolfenb•À_ttel, Oker",52.157262,10.544989,Weser
1061,MYOSD1061_2016-06_1,"Museumshafen, Flensburg",54.79449341,9.433447625,Baltic Sea
1062,MYOSD1062_2016-06_1,"Dahme-Spree, Luisenhain",52.445585,13.573203,Elbe
1063,MYOSD1063_2016-06_1,Hunte / Pandsgraben,53.1520266,8.3096927,Weser
1064,MYOSD1064_2016-06_1,"Braunschweig, Oker (BS_WK2)",52.26382,10.50949,Weser
1065,MYOSD1065_2016-06_1,"zwischen Laboe und Stein, Au_enf_rde Ostsee. Laboe An der Au 2",54.415944,10.239667,Baltic Sea
1066,MYOSD1066_2016-06_1,"Kassel, Fulda",51.312244,9.503947,Weser
1068,MYOSD1068_2016-06_1,"Nordstrand, Strucklahnungsh_rn",54.497634,8.806944,North Sea
1070,MYOSD1070_2016-06_1,"Kieler F_rde,Ostsee",54.3141458,10.1377882,Baltic Sea
1075,MYOSD1075_2016-06_1,"Kassel, Fulda",51.310556,9.503056,Weser
1076,MYOSD1076_2016-06_1,"Spiekeroog, Strand",53.781445,7.727023,North Sea
1077,MYOSD1077_2016-06_1,"Fulda, Horasbach",50.565556,9.663589,Weser
1078,MYOSD1078_2016-06_1,"Walsleben, Temnitz",52.937083,12.666964,Elbe
1080,MYOSD1080_2016-06_1,"Wilhelmshaven, S•À_dstrand",53.509619,8.115061,Weser
1082,MYOSD1082_2016-06_1,"Strande, Ostsee",54.433456,10.171443,Baltic Sea
1084,MYOSD1084_2016-06_1,"Wahlhausen, Werra",51.29169443,9.977484973,Weser
1085,MYOSD1085_2016-06_1,Hafen Juist,53.673652,6.998817,North Sea
1086,MYOSD1086_2016-06_1,Steinbacherweg Helsa,51.22859179,9.669984849,Weser
1087,MYOSD1087_2016-06_1,"Warnem•À_nde, Ostsee",54.18252596,12.08101757,Baltic Sea
1088,MYOSD1088_2016-06_1,"Sylt, Ellenbogen",55.053473,8.43583,North Sea
1089,MYOSD1089_2016-06_1,"Fulda, Nikolaus-Br•À_cke",50.5602089,9.6608287,Weser
1090,MYOSD1090_2016-06_1,"Gr•À_nstra_enbr•À_cke, Berlin Mitte (Fischerinsel)",52.51187855,13.40572676,Elbe
1092,MYOSD1092_2016-06_1,"Bremen, Weser",53.077,8.8,Weser
1093,MYOSD1093_2016-06_1,"Spree, Berlin",52.45469157,13.54912584,Elbe
1096,MYOSD1096_2016-06_1,"Sankt Peter-Ording, Ording Pfahlbau Silberm_we",54.3353882,8.5913217,North Sea
1097,MYOSD1097_2016-06_1,"Drage, Elbe",53.42191427,10.28003284,Elbe
1098,MYOSD1098_2016-06_1,"Geestem•À_ndung, Bremerhaven",53.53687371,8.581205048,Weser
1099,MYOSD1099_2016-06_1,"Baumschulenweg, Britzer Verbindungskanal",52.458781,13.478224,Elbe
1100,MYOSD1100_2016-06_1,"Jena,Saale",50.923917,11.587667,Elbe
1101,MYOSD1101_2016-06_1,"Barchfeld, Werra",50.808624,10.282106,Weser
1103,MYOSD1103_2016-06_1,"Bremerv_rde, Oste",53.480615,9.1553996,Elbe
1105,MYOSD1105_2016-06_1,Schaprode Bodden,54.515,13.125,Baltic Sea
1107,MYOSD1107_2016-06_1,"Halle, Nebenarm der Saale",51.485401,11.951902,Elbe
1108,MYOSD1108_2016-06_1,"HST, Lotsenhaus",54.315508,13.098788,Baltic Sea
1109,MYOSD1109_2016-06_1,Ruden,54.201547,13.769286,Baltic Sea
1110,MYOSD1110_2016-06_1,"Vitter, Bodden",54.515,13.125,Baltic Sea
1111,MYOSD1111_2016-06_1,G_ttingen,51.472976,9.922991,Weser
1112,MYOSD1112_2016-06_1,"H_rstel, Mittelandkanal",52.280814,7.605567,Ems
1113,MYOSD1113_2016-06_1,Rohne Oberhausen,51.453855,11.50026,Elbe
1115,MYOSD1115_2016-06_1,Wilhelmshaven,53.520505,8.164375,North Sea
1116,MYOSD1116_2016-06_1,"Kugelbake, Elbe",53.892041,8.68698,North Sea
1117,MYOSD1117_2016-06_1,"Kiel, Heikendorfer Strand",54.381232,10.200379,Baltic Sea
1121,MYOSD1121_2016-06_1,Helgoland Binnenrede Ecke Zollamt,54.179206,7.889285,North Sea
1122,MYOSD1122_2016-06_1,"Bremen, Weser",53.0767315,8.801002812,Weser
1123,MYOSD1123_2016-06_1,"Ottersberg, W•À_mme",53.109722,9.1375,Weser
1124,MYOSD1124_2016-06_1,"Berlin, kleiner Wansee",52.419323,13.17122,Elbe
1125,MYOSD1125_2016-06_1,nebel auf Amrum,54.655,8.36,North Sea
1127,MYOSD1127_2016-06_1,Sploog Wetterkante,53.76036579,7.731818366,North Sea
1128,MYOSD1128_2016-06_1,Hansa Hafen Kaispitze,53.531956,9.994253,Elbe
1129,MYOSD1129_2016-06_1,"Sylt, H_rnum Hafen",54.757572,8.293889,North Sea
1130,MYOSD1130_2016-06_1,Kiel,54.3366142,10.156699,Baltic Sea
1132,MYOSD1132_2016-06_1,"Coswig, Elbe, K_titz bei Dresden",51.114689,13.570348,Elbe
1135,MYOSD1135_2016-06_1,"Strande, B•À_lk",54.456341,10.1919783,Baltic Sea
1136,MYOSD1136_2016-06_1,"Werdau, Pleisse",50.754244,12.373456,Elbe
1138,MYOSD1138_2016-06_1,Braunschweig Oker,52.27304,10.524,Weser
1142,MYOSD1142_2016-06_1,Braunschweig Oker,52.2661,10.53382,Weser
1143,MYOSD1143_2016-06_1,"Daenisch Nienhof, Ostsee",54.4848594,10.120856,Baltic Sea
1145,MYOSD1145_2016-06_1,Kiel,54.32982982,10.1492604,Baltic Sea
1146,MYOSD1146_2016-06_1,Kiel,54.329702,10.14928353,Baltic Sea
1148,MYOSD1148_2016-06_1,Kiel,54.32982982,10.1492604,Baltic Sea
1149,MYOSD1149_2016-06_1,"Kiel, Foerde",54.328167,10.151333,Baltic Sea
1150,MYOSD1150_2016-06_1,"Eckenfoerde, Ostsee",54.4689457,9.8384467,Baltic Sea
1151,MYOSD1151_2016-06_1,Kiel,54.32982982,10.14926,Baltic Sea
1152,MYOSD1152_2016-06_1,"Landwehr, Nord-Ostsee-Kanal",54.34803537,9.98341,Eider
1153,MYOSD1153_2016-06_1,Kiel,54.329702,10.149283,Baltic Sea
1154,MYOSD1154_2016-06_1,Gadeland baggersee Neumuenster,54.040895,10.021172,Elbe/Lake
1155,MYOSD1155_2016-06_1,"Aschau, Ostsee",54.462184,9.932543,Baltic Sea
1156,MYOSD1156_2016-06_1,"Hamburg, Landungsbruecken",53.5449,9.9707,Elbe
1157,MYOSD1157_2016-06_1,NO Kanal,54.344558,9.984603,Eider
1158,MYOSD1158_2016-06_1,Kiel,54.329702,10.14928353,Baltic Sea
1159,MYOSD1159_2016-06_1,Ostseestrand wild,54.84061,9.528025,Baltic Sea
1161,MYOSD1161_2016-06_1,Kiel,54.329702,10.149283,Baltic Sea
1162,MYOSD1162_2016-06_1,"Braunschweig, Oker",52.22101,10.50959,Weser
1164,MYOSD1164_2016-06_1,"Hunnau, Ahrensburg",53.672716,10.255826,Elbe
1165,MYOSD1165_2016-06_1,"Bad Oldesloe, Trave",53.81281535,10.37001416,Schlei/Trave
1166,MYOSD1166_2016-06_1,"Erkner, L_cknitz, Spreezufluss",52.4259364,13.752508,Elbe
1167,MYOSD1167_2016-06_1,"Elpersb•À_ttel, Badestelle",54.0885951,8.9530405,North Sea
1168,MYOSD1168_2016-06_1,"Erkner, Flakensee - Spree",52.43812,13.765291,Elbe/Lake
1169,MYOSD1169_2016-06_1,"Nabu, Trieschen",54.048268,8.682416,North Sea
1171,MYOSD1171_2016-06_1,Bank oestl. Damm,54.583833,10.14185,Baltic Sea
1174,MYOSD1174_2016-06_1,"Landwehr, Nord-Ostsee-Kanal",54.355,9.98341,Eider
1176,MYOSD1176_2016-06_1,"Preetz, Kirchsee",54.2309071,10.282842,Schlei/Trave/Lake
1177,MYOSD1177_2016-06_1,Kiel,54.329829,10.14926,Baltic Sea
1179,MYOSD1179_2016-06_1,Kiel,54.329829,10.14426,Baltic Sea
1180,MYOSD1180_2016-06_1,"Berlin,  Gro_er Malchsee/ Tegeler See/ Havel",52.591359,13.262244,Elbe
1182,MYOSD1182_2016-06_1,"Berlin, Havel",52.512675,13.2029,Elbe
1183,MYOSD1183_2016-06_1,"Halle, Saale",51.505848,11.957141,Elbe
1184,MYOSD1184_2016-06_1,"Westerhever, Stuffhusen, Badestelle",54.39602655,8.662607402,North Sea
1185,MYOSD1185_2016-06_1,"Westerhever, T•À_mmlauer Bucht, T•À_mmlauer Hafen",54.35301626,8.674055624,North Sea
1186,MYOSD1186_2016-06_1,"St. Peter-Ording, St Peter Dorf, S•À_dstrand, Pfahlbau Strandh•À_tte",54.298389,8.612833,North Sea
1187,MYOSD1187_2016-06_1,"Helgoland, Nordhafen",54.1794,7.8885,North Sea
1188,MYOSD1188_2016-06_1,"Stralsund, Sundpromenade, hinter Schill-Anlage",54.319257,13.090558,Baltic Sea
1189,MYOSD1189_2016-06_1,"Kiel, Ostsee",54.314314,10.137916,Baltic Sea
1192,MYOSD1192_2016-06_1,"Scharbeutz, Ostsee",54.025718,10.7590915,Baltic Sea
1193,MYOSD1193_2016-06_1,"Berlin, Spree",52.540001,13.329458,Elbe
1195,MYOSD1195_2016-06_1,"Wehrstra_e/ Maschwehr, Braunschweig, Oker",52.269167,10.532222,Weser
1196,MYOSD1196_2016-06_1,"Hamburg Nettelnburg, Dove Elbe, Kurf•À_rstendeich",53.466716,10.193739,Elbe
1198,MYOSD1198_2016-06_1,Kiel Schwentine,54.32732288,10.1895516,Schlei/Trave
1199,MYOSD1199_2016-06_1,"Wismar, Hafenbecken Historischer Hafen",53.89949458,11.45893704,Baltic Sea
1200,MYOSD1200_2016-06_1,"Prerow, Nordstrand",54.4712421,12.5235916,Baltic Sea
1201,MYOSD1201_2016-06_1,"Westerhever, Leuchtturm, S•À_dtrichter",54.3753692,8.634745693,North Sea
1202,MYOSD1202_2016-06_1,Hunte,53.0955,8.1951,Weser
1203,MYOSD1203_2016-06_1,Fahrrad- und Fu_g_ngerbr•À_cke •À_ber die Leine bei Wettensen,52.008953,9.804929,Weser
1204,MYOSD1204_2016-06_1,"Kiel, Eider",54.288024,10.075987,Eider
1206,MYOSD1206_2016-06_1,"Berlin, Spree",52.50172099,13.44796065,Elbe
1207,MYOSD1207_2016-06_1,Ostseebad Heringsdorf/ Usedom,53.95839253,14.17536484,Baltic Sea
1208,MYOSD1208_2016-06_1,Langene_ bei Rixwarft/ Nordsee,54.617939,8.548071,North Sea
1210,MYOSD1210_2016-06_1,"Preetz, Schwentine",54.22683594,10.28452991,Schlei/Trave
1211,MYOSD1211_2016-06_1,Oldenburg/M_hlenhunte,53.136458,8.216749,Weser
1213,MYOSD1213_2016-06_1,"Meldorf, s•À_dlich Hafeneinfahrt, Badestrand",54.08773377,8.953674543,North Sea
1214,MYOSD1214_2016-06_1,"Bereich Schleim•À_nde/Ostsee, H_he Vogelschutzstation Jordsand e.V.",54.700674,10.015434,Baltic Sea
1215,MYOSD1215_2016-06_1,"Otterndorf, Elbe",53.829333,8.897167,North Sea
1216,MYOSD1216_2016-06_1,Schuntersiedlung/ Braunschweig,52.29741596,10.54775264,Weser
1217,MYOSD1217_2016-06_1,"Diethensdorf, Sachsen",50.930892,12.850314,Elbe
1218,MYOSD1218_2016-06_1,"Nordsee, upleward",53.42047777,7.011518264,North Sea
1221,MYOSD1221_2016-06_1,"Hallig Hooge, Nordsee",54.55826887,8.545062828,North Sea
1224,MYOSD1224_2016-06_1,Badbergen,52.64938886,8.002052,Ems
1225,MYOSD1225_2016-06_1,"Hamburger Hallig, Westlich vom Halligkoog, Strandweg",54.59975921,8.811543107,North Sea
1227,MYOSD1227_2016-06_1,"Langeoog, Schloppsee",53.752608,7.51901,North Sea
1231,MYOSD1231_2016-06_1,"Wernerwald, Cuxhaven, Nordsee",53.857972,8.587236,North Sea
1232,MYOSD1232_2016-06_1,"Harriersand, Weser-Flu_insel",53.30929788,8.496481419,Weser
1233,MYOSD1233_2016-06_1,Havel Hennigsdorf,52.635468,13.214923,Elbe
1237,MYOSD1237_2016-06_1,"Havel, Grosses Fenster",52.450607,13.189831,Elbe
1240,MYOSD1240_2016-06_1,"Berlin, Spree",52.541259,13.332565,Elbe
1242,MYOSD1242_2016-06_1,"Baltrum, Nordsee",53.7209116,7.4046866,North Sea
1243,MYOSD1243_2016-06_1,"Elsfelth, Weser",53.258611,8.478611,Weser
1245,MYOSD1245_2016-06_1,"Kuhle, Ostsee",54.646583,13.28175,Baltic Sea
1246,MYOSD1246_2016-06_1,"Strelasund, Devin",54.271667,13.15,Baltic Sea
1247,MYOSD1247_2016-06_1,"P1 - P6 Warnow, Warnem•À_nde",54.179317,12.091845,Baltic Sea
1248,MYOSD1248_2016-06_1,"Bremen, Werdersee",53.058262,8.830004,Weser
1252,MYOSD1252_2016-06_1,Freiberger Mulde,50.913946,13.383523,Elbe
1257,MYOSD1257_2016-06_1,"Bremen Strom, Ochtum im tideabh_ngigen Bereich",53.089528,8.669777,Weser
1259,MYOSD1259_2016-06_1,"Rostock, Hohe D•À_ne",54.178738,12.108873,Baltic Sea
1260,MYOSD1260_2016-06_1,Beke bei Ziesendorf,53.97445121,12.02976451,Warnow/Peene
1263,MYOSD1263_2016-06_1,Schwentine,54.28098714,10.26523635,Schlei/Trave
1264,MYOSD1264_2016-06_1,"Anlegestelle vor Gosch, Warnem•À_nde",54.180453,12.087224,Baltic Sea
1267,MYOSD1267_2016-06_1,"Strandbad Stralsund, Ostsee",54.332033,13.082367,Baltic Sea
1271,MYOSD1271_2016-06_1,Kr_sliner See (Ostsee),54.11982598,13.75613381,Baltic
1272,MYOSD1272_2016-06_1,Nieste (fliesst in Fulda),51.31250905,9.560594559,Weser
1273,MYOSD1273_2016-06_1,"Hildesheim, Innerste",52.139082,9.954342,Weser
1274,MYOSD1274_2016-06_1,B•À_sum Warwerort _stlich Deichhausen,54.13360357,8.921241893,North Sea
1275,MYOSD1275_2016-06_1,"Berlin, Havel",52.42452953,13.1063872,Elbe
1276,MYOSD1276_2016-06_1,Trave in Gro_ R_nnau,53.9696097,10.31433251,Schlei/Trave
1277,MYOSD1277_2016-06_1,Halle Saale,51.505848,11.957141,Elbe
1281,MYOSD1281_2016-06_1,"Hamburg, Elbe",53.52160628,9.887593807,Elbe
1282,MYOSD1282_2016-06_1,Lipper Hafen,54.335699,10.649809,Baltic Sea
1283,MYOSD1283_2016-06_1,"Rietberg, Bibeldorf, Ems",51.811898,8.411675,Ems
1285,MYOSD1285_2016-06_1,"Neu Zittau, Spree",52.42814,13.676892,Elbe/Lake
1288,MYOSD1288_2016-06_1,"Schlesvig, Schlei",54.510272,9.587292,Baltic Sea
1290,MYOSD1290_2016-06_1,"Surfschule Juist, Wattseite",53.6730779,6.9909316,North Sea
1291,MYOSD1291_2016-06_1,"Greifswald, Ladebow Strand",54.110871,13.440503,Baltic Sea
1292,MYOSD1292_2016-06_1,"Greifswald, Ryck",54.0997588,13.3864545,Warnow/Peene
1293,MYOSD1293_2016-06_1,An der Emmer in Schieder,51.92058896,9.148713398,Weser
1294,MYOSD1294_2016-06_1,Wanne,50.56566711,9.760915255,Weser
1296,MYOSD1296_2016-06_1,"Fulda,nahe Quelle, Wasserkuppe",50.49117485,9.952804995,Weser
1297,MYOSD1297_2016-06_1,"Roter Pfahl, Nordsee",53.64074518,7.18319081,North Sea
1298,MYOSD1298_2016-06_1,"Spree, Bruno-B•À_rgel-Weg 125",52.45496163,13.54723296,Elbe
1300,MYOSD1300_2016-06_1,"Dannenb•À_ttel, Allerstra_e",52.49291694,10.62443085,Weser
1302,MYOSD1302_2016-06_1,"Rostock, Warnow",54.0920268,12.1231274,Warnow/Peene
1303,MYOSD1303_2016-06_1,Freiberger Mulde 01,50.9340211,13.3731866,Elbe
1304,MYOSD1304_2016-06_1,"Kiel, Suchsdorf Au",54.355819,10.075983,Schlei/Trave
1307,MYOSD1307_2016-06_1,Berlin Heiligensee,52.61370415,13.2148423,Elbe
1308,MYOSD1308_2016-06_1,"Sassnitz, Stadthafen",54.512927,13.645166,Baltic Sea
1309,MYOSD1309_2016-06_1,"Oscherleben, Bode",52.021389,11.226944,Elbe
1310,MYOSD1310_2016-06_1,Ems am Wedebecken,52.95856003,7.298597908,Ems
1311,MYOSD1311_2016-06_1,"B•À_rgerpark, Panke",52.570263,13.3934188,Elbe
1312,MYOSD1312_2016-06_1,"Berlin, Teltowkanal",52.434672,13.316382,Elbe
1313,MYOSD1313_2016-06_1,"Havel, Werder Eisenbahnbr•À_cke",52.3924344,12.9348358,Elbe
1314,MYOSD1314_2016-06_1,"Nordsee, Vollerwiek •À_bergang Wagenak",54.2839141,8.797856319,North Sea
1315,MYOSD1315_2016-06_1,"Sylt, List, s•À_dlich vom F_hranleger",55.01333715,8.42921583,North Sea
1323,MYOSD1323_2016-06_1,"Flensburg, Fahrensodde, Ostsee",54.822823,9.4680689,Baltic Sea
1325,MYOSD1325_2016-06_1,Hunte,53.137925,8.224714,Weser
1327,MYOSD1327_2016-06_1,"Lassan, Peenestrom",53.95123095,13.85506692,Baltic Sea
1329,MYOSD1329_2016-06_1,"Dageb•À_ll, Uferweg, Nordsee",54.72831808,8.69300765,North Sea
1331,MYOSD1331_2016-06_1,Altef_hr am Strelasund,54.3302418,13.1199951,Baltic Sea
1332,MYOSD1332_2016-06_1,Elbdeich bei Wittenberge,52.910378,11.850671,Elbe
1333,MYOSD1333_2016-06_1,"Husum, Au_enhafen",54.47406808,9.04366788,Eider
1334,MYOSD1334_2016-06_1,Berlin Spree Oberbaumbr•À_cke,52.50194,13.44739,Elbe
1335,MYOSD1335_2016-06_1,"Kringel, S•À_dhafen Helgoland",54.180061,7.881403,North Sea
1336,MYOSD1336_2016-06_1,"Plei_e, Luppe, Wei_e Elster (Fl•À_sse der 3. und 4. Ordnung zur Elbe)",51.300854,12.3733421,Elbe
1338,MYOSD1338_2016-06_1,"Nordsee, Langene_ bei Honkenswarft",54.64552167,8.619093333,North Sea
1339,MYOSD1339_2016-06_1,"Katinger Watt, Eider Nullfl_che",54.27107543,8.872169733,North Sea
1341,MYOSD1341_2016-06_1,"Berlin, DLRG Wasserrettungsstation Heckeshorn, Wannsee",52.43252052,13.16547793,Elbe
1342,MYOSD1342_2016-06_1,Weissfels Saale,51.204444,11.977222,Elbe
1343,MYOSD1343_2016-06_1,Haune,50.763371,9.68575,Weser
1345,MYOSD1345_2016-06_1,"Havel, Wr_hm_nnerpark",52.54161956,13.2081855,Elbe
1347,MYOSD1347_2016-06_1,S•À_dstrand Wilhelmshaven in Verl_ngerung der KW-Br•À_cke,53.51131969,8.137007999,North Sea
1348,MYOSD1348_2016-06_1,"Rahden, Auedamm, Kleine Aue",52.43146944,8.635920763,Weser
1351,MYOSD1351_2016-06_1,"Birkenwerder, Havel",52.69096242,13.249534,Elbe
1352,MYOSD1352_2016-06_1,"Gosen, Gosener Kanal, Spreezufluss",52.4030713,13.70483246,Elbe/Lake
1353,MYOSD1353_2016-06_1,"Bremen, Weser",53.06725683,8.822127628,Weser
1355,MYOSD1355_2016-06_1,Aller in Verden,52.91334182,9.227454877,Weser
1356,MYOSD1356_2016-06_1,"Bruchtorwall/ Kalenwall, Braunschweig",52.25944555,10.51828929,Weser
1357,MYOSD1357_2016-06_1,"Kleinmachnow, Teltowkanal (Schleuse)",52.39507375,13.20565927,Elbe
1359,MYOSD1359_2016-06_1,"Krumme Lanke, Berlin-Zehlendorf",52.45508099,13.23875518,Elbe
1360,MYOSD1360_2016-06_1,Saale in Halle,51.49562416,11.9513937,Elbe
1365,MYOSD1365_2016-06_1,"Fulda, Bonaforth/Neum•À_nden",51.4034393,9.6320561,Weser
1368,MYOSD1368_2016-06_1,Flensburger F_rde,54.7930488,9.4341909,Baltic Sea
1370,MYOSD1370_2016-06_1,"Hannover, Leine",52.40260107,9.651331115,Weser
1406,MYOSD1406_2016-06_1,"Alt Tellin, Tollense",53.85558459,13.1943282,Warnow/Peene
1407,MYOSD1407_2016-06_1,Sehrowbach,54.382083,13.267233,Warnow/Peene
1409,MYOSD1409_2016-06_1,"Helgoland, S•À_dhafen",54.176667,7.892917,North Sea
1410,MYOSD1410_2016-06_1,"Wangerooge, Nordsee",53.784825,7.891836,North Sean
